14258 	 8250052 	 1 	 1
15070 	 8250071 	 1 	 1
17438 	 8250090 	 9 	 6
19389 	 8250183 	 4 	 1
26397 	 8250225 	 1 	 1
28952 	 8250244 	 98 	 64
33168 	 8251125 	 41 	 34
35083 	 8251521 	 27 	 13
36932 	 8251759 	 1 	 1
1939 	 8251778 	 1 	 1
4461 	 8251797 	 4 	 4
5469 	 8251847 	 1 	 1
13792 	 8251866 	 5 	 3
17493 	 8251916 	 2 	 1
21139 	 8251942 	 2 	 1
24515 	 8251968 	 2 	 2
29222 	 8251998 	 21 	 10
31710 	 8252186 	 10 	 6
32548 	 8252281 	 36 	 33
33548 	 8252637 	 1 	 1
35884 	 8252657 	 1 	 1
36615 	 8252677 	 4 	 1
38063 	 8252718 	 18 	 13
41096 	 8252895 	 1 	 1
42326 	 8252914 	 5 	 4
4673 	 8252970 	 41 	 32
6006 	 8253353 	 2 	 2
6658 	 8253379 	 2 	 2
9834 	 8253405 	 5 	 1
10457 	 8253453 	 2 	 2
12479 	 8253480 	 3 	 2
12550 	 8253515 	 2 	 2
12710 	 8253542 	 2 	 2
13278 	 8253569 	 18 	 2
14495 	 8253708 	 2 	 2
15404 	 8253735 	 3 	 1
17041 	 8253768 	 1 	 1
18662 	 8253787 	 3 	 3
20237 	 8253825 	 19 	 13
20896 	 8254003 	 2 	 2
21251 	 8254030 	 28 	 23
23672 	 8254289 	 4 	 2
24018 	 8254331 	 14 	 7
24802 	 8254462 	 2 	 2
26712 	 8254489 	 4 	 2
32106 	 8254532 	 6 	 2
32284 	 8254587 	 8 	 2
33035 	 8254657 	 8 	 6
33189 	 8254741 	 390 	 371
34323 	 8257934 	 30 	 23
34633 	 8258213 	 3 	 2
13565 	 8258248 	 28 	 25
7161 	 8258491 	 3 	 3
10130 	 8258532 	 1 	 1
12664 	 8258552 	 1 	 1
21607 	 8258571 	 14 	 14
25054 	 8258715 	 3 	 3
30966 	 8258754 	 1 	 1
32488 	 8258773 	 2 	 1
36351 	 8258800 	 10 	 6
13409 	 8258904 	 1 	 1
18793 	 8258922 	 20 	 15
19478 	 8259123 	 1 	 1
22738 	 8259141 	 2 	 1
31276 	 8259167 	 2 	 2
33867 	 8259196 	 2 	 1
35318 	 8259222 	 1 	 1
30765 	 8259240 	 3 	 3
1651 	 8259278 	 2 	 2
5146 	 8259305 	 9 	 5
6608 	 8259390 	 1 	 1
6623 	 8259408 	 2 	 2
7808 	 8259436 	 8 	 7
8267 	 8259522 	 1 	 1
11854 	 8259540 	 1 	 1
12202 	 8259559 	 6 	 6
17961 	 8259626 	 30 	 22
18446 	 8259915 	 1 	 1
18486 	 8259934 	 1 	 1
20652 	 8259953 	 1 	 1
21869 	 8259971 	 1 	 1
23230 	 8259990 	 1 	 1
24827 	 8260009 	 1 	 1
26201 	 8260028 	 1 	 1
30219 	 8260047 	 3 	 3
36955 	 8260087 	 11 	 7
39153 	 8260196 	 1 	 1
39865 	 8260215 	 6 	 6
40246 	 8260288 	 61 	 42
40680 	 8260856 	 1 	 1
40816 	 8260875 	 6 	 5
41087 	 8260948 	 1 	 1
41226 	 8260966 	 1 	 1
41969 	 8260985 	 7 	 5
30165 	 8261060 	 10 	 9
293 	 8261171 	 71 	 52
3822 	 8261795 	 2 	 2
9826 	 8261822 	 5 	 4
29136 	 8261876 	 4 	 4
29879 	 8261928 	 9 	 7
29888 	 8262024 	 128 	 83
34407 	 8263112 	 9 	 8
35603 	 8263212 	 1 	 1
38579 	 8263231 	 10 	 2
616 	 8263321 	 13 	 3
2538 	 8263427 	 14 	 14
21491 	 8263573 	 6 	 6
23360 	 8263647 	 7 	 4
30153 	 8263716 	 1 	 1
34781 	 8263734 	 1 	 1
35910 	 8263753 	 1 	 1
37830 	 8263772 	 2 	 2
324 	 8263802 	 2 	 1
770 	 8263828 	 1 	 1
1215 	 8263845 	 1 	 1
1482 	 8263864 	 12 	 8
1767 	 8263987 	 2 	 1
2872 	 8264013 	 3 	 1
3079 	 8264046 	 4 	 4
4228 	 8264098 	 11 	 11
6165 	 8264214 	 3 	 1
6189 	 8264249 	 6 	 6
6911 	 8264323 	 1 	 1
7211 	 8264342 	 2 	 1
8916 	 8264368 	 4 	 2
9965 	 8264412 	 2 	 2
10519 	 8264442 	 5 	 4
11785 	 8264500 	 5 	 5
11890 	 8264564 	 7 	 6
12715 	 8264646 	 15 	 8
14923 	 8264790 	 5 	 5
15208 	 8264853 	 1 	 1
15560 	 8264873 	 22 	 15
16704 	 8265084 	 1 	 1
17993 	 8265104 	 67 	 29
18258 	 8265672 	 37 	 29
18325 	 8266014 	 2 	 1
19310 	 8266042 	 1 	 1
21514 	 8266062 	 1 	 1
22367 	 8266080 	 23 	 12
24794 	 8266293 	 6 	 2
25642 	 8266355 	 9 	 3
26960 	 8266444 	 10 	 5
27740 	 8266545 	 9 	 7
28361 	 8266644 	 5 	 5
30753 	 8266703 	 1 	 1
30826 	 8266723 	 2 	 1
31483 	 8266751 	 1 	 1
32730 	 8266771 	 2 	 1
32857 	 8266798 	 1 	 1
33452 	 8266817 	 11 	 7
34846 	 8266926 	 2 	 1
35222 	 8266954 	 1 	 1
36267 	 8266974 	 3 	 1
38777 	 8267010 	 4 	 4
39904 	 8267063 	 1 	 1
39969 	 8267083 	 6 	 3
41581 	 8267149 	 9 	 7
41696 	 8267250 	 3 	 2
42040 	 8267289 	 4 	 3
14418 	 8267339 	 1 	 1
14432 	 8267357 	 1 	 1
19766 	 8267376 	 2 	 2
22258 	 8267405 	 1 	 1
25122 	 8267423 	 1 	 1
37457 	 8267442 	 1 	 1
7346 	 8267461 	 2 	 1
17271 	 8267486 	 36 	 24
23004 	 8267804 	 21 	 21
773 	 8268026 	 11 	 10
1770 	 8268140 	 44 	 18
4623 	 8268529 	 15 	 15
11339 	 8268689 	 10 	 10
24529 	 8268802 	 1 	 1
34211 	 8268820 	 2 	 2
40318 	 8268848 	 1 	 1
4466 	 8268867 	 15 	 11
5306 	 8269005 	 5 	 5
6556 	 8269062 	 20 	 15
8338 	 8269255 	 35 	 25
16261 	 8269585 	 6 	 5
17403 	 8269655 	 7 	 5
18780 	 8269732 	 5 	 3
21824 	 8269788 	 162 	 137
24241 	 8271259 	 52 	 44
40139 	 8271754 	 9 	 6
41057 	 8271851 	 6 	 6
41746 	 8271916 	 8 	 7
1386 	 8272007 	 63 	 42
2740 	 8272576 	 1 	 1
5869 	 8272593 	 40 	 36
10585 	 8272990 	 1 	 1
13483 	 8273008 	 1 	 1
14168 	 8273027 	 2 	 1
16073 	 8273054 	 66 	 52
16956 	 8273646 	 44 	 31
18821 	 8274029 	 1 	 1
19252 	 8274049 	 1 	 1
20895 	 8274068 	 3 	 2
24986 	 8274103 	 13 	 13
25086 	 8274238 	 43 	 13
26805 	 8274593 	 23 	 21
27576 	 8274822 	 7 	 7
29534 	 8274901 	 38 	 32
35761 	 8275262 	 1 	 1
40133 	 8275281 	 30 	 16
40582 	 8275555 	 8 	 8
4940 	 8275649 	 23 	 23
6151 	 8275891 	 1 	 1
8999 	 8275908 	 3 	 3
11846 	 8275947 	 13 	 13
14567 	 8276084 	 11 	 10
21318 	 8276208 	 10 	 9
35784 	 8276319 	 31 	 16
42392 	 8276602 	 1 	 1
6032 	 8276622 	 5 	 5
9267 	 8276684 	 7 	 7
24496 	 8276763 	 2 	 2
24927 	 8276792 	 11 	 10
25818 	 8276915 	 1 	 1
25906 	 8276935 	 19 	 18
26141 	 8277135 	 13 	 10
26664 	 8277266 	 8 	 7
29272 	 8277359 	 6 	 4
32697 	 8277429 	 8 	 6
34680 	 8277516 	 105 	 89
37477 	 8278477 	 14 	 11
40899 	 8278618 	 1 	 1
41828 	 8278637 	 7 	 5
42085 	 8278716 	 156 	 125
2052 	 8280019 	 91 	 85
3635 	 8280887 	 10 	 9
6528 	 8281002 	 10 	 9
16048 	 8281105 	 3 	 2
16663 	 8281141 	 3 	 3
17914 	 8281182 	 170 	 165
18970 	 8282664 	 5 	 4
24060 	 8282723 	 2 	 2
28941 	 8282754 	 16 	 15
31889 	 8282911 	 4 	 4
31975 	 8282961 	 32 	 32
34340 	 8283280 	 30 	 29
37048 	 8283590 	 18 	 7
38676 	 8283749 	 3 	 1
39669 	 8283783 	 3 	 1
7151 	 8283818 	 2 	 2
13320 	 8283847 	 1 	 1
17267 	 8283865 	 242 	 124
21523 	 8285866 	 2 	 2
22799 	 8285894 	 1 	 1
29915 	 8285913 	 2 	 2
37617 	 8285943 	 1 	 1
40726 	 8285961 	 7 	 5
235 	 8286038 	 15 	 12
684 	 8286190 	 1 	 1
938 	 8286208 	 1 	 1
1527 	 8286225 	 8 	 8
2114 	 8286320 	 6 	 5
3803 	 8286391 	 7 	 7
4602 	 8286467 	 1 	 1
4987 	 8286486 	 2 	 2
6230 	 8286517 	 33 	 26
8105 	 8286834 	 3 	 2
8469 	 8286869 	 4 	 4
8488 	 8286921 	 3 	 3
12996 	 8286960 	 1 	 1
14213 	 8286979 	 5 	 5
16779 	 8287040 	 1 	 1
19390 	 8287060 	 198 	 147
21762 	 8288751 	 1 	 1
25904 	 8288771 	 1 	 1
25968 	 8288791 	 3 	 3
26339 	 8288830 	 5 	 4
27138 	 8288891 	 1 	 1
27705 	 8288911 	 10 	 7
28614 	 8289005 	 4 	 4
31095 	 8289060 	 4 	 4
31267 	 8289111 	 3 	 3
32539 	 8289153 	 1 	 1
37317 	 8289171 	 9 	 7
37659 	 8289270 	 4 	 3
37886 	 8289319 	 2 	 2
38842 	 8289351 	 2 	 2
40343 	 8289382 	 7 	 7
1356 	 8289466 	 15 	 15
1407 	 8289614 	 23 	 19
4893 	 8289837 	 2 	 2
8550 	 8289867 	 3 	 2
19295 	 8289905 	 2 	 1
25365 	 8289933 	 2 	 1
29118 	 8289961 	 1 	 1
29586 	 8289980 	 6 	 6
31873 	 8290055 	 9 	 5
32112 	 8290148 	 5 	 3
39297 	 8290206 	 18 	 16
3954 	 8290389 	 3 	 2
7633 	 8290426 	 1 	 1
13237 	 8290445 	 1 	 1
15421 	 8290463 	 2 	 2
23369 	 8290495 	 1 	 1
25778 	 8290514 	 1 	 1
26357 	 8290533 	 1 	 1
28458 	 8290552 	 2 	 2
28833 	 8290583 	 1 	 1
30294 	 8290603 	 1 	 1
33447 	 8290623 	 5 	 5
33842 	 8290676 	 2 	 2
34101 	 8290705 	 40 	 33
36086 	 8291093 	 3 	 3
12909 	 8291134 	 1 	 1
29076 	 8291153 	 2 	 2
30056 	 8291183 	 33 	 20
31678 	 8291476 	 21 	 11
36361 	 8291670 	 19 	 16
39824 	 8291864 	 7 	 7
40344 	 8291943 	 11 	 11
4582 	 8292067 	 1 	 1
14957 	 8292085 	 5 	 3
15210 	 8292135 	 1 	 1
18697 	 8292154 	 1 	 1
31385 	 8292173 	 30 	 20
6659 	 8292449 	 3 	 3
13452 	 8292490 	 1 	 1
15229 	 8292509 	 16 	 12
15270 	 8292672 	 9 	 9
19305 	 8292770 	 4 	 4
19362 	 8292820 	 13 	 13
24178 	 8292934 	 10 	 10
24316 	 8293042 	 3 	 3
29630 	 8293083 	 5 	 5
31969 	 8293145 	 6 	 6
36804 	 8293215 	 24 	 11
174 	 8293428 	 3 	 3
15870 	 8293468 	 2 	 1
21538 	 8293494 	 1 	 1
31239 	 8293513 	 3 	 3
3286 	 8293551 	 2 	 2
14165 	 8293578 	 6 	 6
22749 	 8293651 	 4 	 4
37496 	 8293699 	 10 	 10
3040 	 8293813 	 5 	 3
10401 	 8293864 	 2 	 2
15605 	 8293890 	 2 	 2
16041 	 8293918 	 6 	 6
19851 	 8293994 	 1 	 1
23399 	 8294013 	 1 	 1
25551 	 8294032 	 8 	 5
38675 	 8294105 	 1 	 1
39666 	 8294124 	 2 	 2
27516 	 8294151 	 2 	 2
12338 	 8294181 	 10 	 3
13773 	 8294272 	 34 	 28
14019 	 8294610 	 53 	 42
14969 	 8295100 	 2 	 2
22792 	 8295130 	 1 	 1
24542 	 8295150 	 1 	 1
30731 	 8295170 	 54 	 32
34033 	 8295661 	 1 	 1
41714 	 8295681 	 25 	 21
369 	 8295919 	 1 	 1
6286 	 8295937 	 5 	 4
13876 	 8295997 	 1 	 1
17086 	 8296017 	 9 	 7
17642 	 8296115 	 4 	 2
21710 	 8296163 	 1 	 1
22556 	 8296183 	 2 	 1
25808 	 8296210 	 37 	 32
26030 	 8296571 	 1 	 1
29379 	 8296591 	 1 	 1
29390 	 8296610 	 2 	 1
37086 	 8296638 	 18 	 18
3166 	 8296836 	 31 	 29
16732 	 8297139 	 1 	 1
29456 	 8297158 	 15 	 15
14630 	 8297317 	 1 	 1
36847 	 8297335 	 1 	 1
6990 	 8297353 	 79 	 72
11140 	 8298039 	 24 	 22
11606 	 8298287 	 850 	 654
14767 	 8305736 	 26 	 26
17207 	 8305980 	 28 	 14
23157 	 8306241 	 21 	 20
28797 	 8306429 	 2 	 2
30947 	 8306457 	 10 	 9
32797 	 8306563 	 23 	 23
41339 	 8306777 	 29 	 23
2726 	 8307037 	 31 	 26
5617 	 8307338 	 1 	 1
6368 	 8307355 	 4 	 4
12286 	 8307403 	 178 	 132
12466 	 8308911 	 1 	 1
21768 	 8308929 	 5 	 5
21815 	 8308989 	 2 	 2
23295 	 8309020 	 47 	 45
29397 	 8309448 	 1 	 1
31720 	 8309467 	 9 	 8
32464 	 8309561 	 8 	 8
33474 	 8309653 	 5 	 5
37499 	 8309714 	 1 	 1
37666 	 8309732 	 1 	 1
39570 	 8309751 	 7 	 4
7332 	 8309819 	 81 	 23
8367 	 8310459 	 90 	 61
14657 	 8311231 	 46 	 37
24258 	 8311667 	 4 	 4
31066 	 8311713 	 3 	 1
32412 	 8311746 	 95 	 33
39276 	 8312527 	 12 	 10
9144 	 8312655 	 1 	 1
18915 	 8312672 	 103 	 71
14347 	 8313569 	 9 	 7
16764 	 8313663 	 15 	 15
18425 	 8313823 	 10 	 10
23736 	 8313936 	 25 	 22
26583 	 8314189 	 6 	 6
29374 	 8314253 	 1 	 1
10293 	 8314272 	 11 	 7
10648 	 8314388 	 3 	 3
13187 	 8314431 	 33 	 25
14299 	 8314749 	 1 	 1
18504 	 8314769 	 37 	 35
21579 	 8315122 	 12 	 8
24117 	 8315239 	 15 	 13
24764 	 8315397 	 31 	 25
31912 	 8315703 	 21 	 16
32729 	 8315903 	 71 	 53
1198 	 8316557 	 7 	 5
1935 	 8316634 	 1 	 1
2000 	 8316653 	 5 	 1
2886 	 8316703 	 5 	 5
3152 	 8316763 	 25 	 24
3222 	 8317007 	 98 	 46
3356 	 8317851 	 15 	 13
4633 	 8318007 	 1 	 1
5661 	 8318026 	 2 	 2
9515 	 8318057 	 22 	 20
9682 	 8318285 	 1 	 1
9695 	 8318304 	 1 	 1
9767 	 8318322 	 1 	 1
17678 	 8318341 	 23 	 22
18492 	 8318576 	 4 	 4
18738 	 8318627 	 12 	 9
18925 	 8318747 	 2 	 2
19484 	 8318779 	 112 	 65
19509 	 8319747 	 7 	 5
21272 	 8319823 	 67 	 52
21561 	 8320417 	 2 	 2
24079 	 8320448 	 2 	 2
24406 	 8320478 	 1 	 1
24732 	 8320497 	 4 	 4
24903 	 8320548 	 10 	 5
24942 	 8320642 	 1 	 1
25864 	 8320661 	 23 	 22
27148 	 8320889 	 19 	 19
27325 	 8321073 	 31 	 27
29218 	 8321376 	 6 	 2
31683 	 8321438 	 16 	 15
31781 	 8321604 	 18 	 13
32887 	 8321783 	 6 	 6
33807 	 8321857 	 2 	 2
34642 	 8321889 	 1 	 1
36148 	 8321907 	 1 	 1
37227 	 8321926 	 12 	 11
37434 	 8322043 	 1 	 1
38280 	 8322063 	 22 	 22
38445 	 8322257 	 1 	 1
38706 	 8322276 	 8 	 5
39595 	 8322362 	 15 	 14
39836 	 8322524 	 2 	 2
39882 	 8322555 	 8 	 7
40924 	 8322646 	 8 	 8
41066 	 8322736 	 21 	 18
41606 	 8322948 	 3 	 3
41956 	 8322992 	 7 	 6
42082 	 8323070 	 52 	 48
42581 	 8323576 	 10 	 6
6899 	 8323683 	 2 	 2
7401 	 8323712 	 19 	 16
18111 	 8323900 	 2 	 1
19668 	 8323926 	 24 	 10
22065 	 8324133 	 55 	 27
27583 	 8324604 	 20 	 16
40757 	 8324801 	 1 	 1
41735 	 8324820 	 18 	 18
626 	 8325011 	 1 	 1
8964 	 8325029 	 2 	 2
10909 	 8325059 	 1 	 1
17014 	 8325078 	 14 	 7
17906 	 8325216 	 12 	 10
22219 	 8325344 	 3 	 3
24812 	 8325385 	 1 	 1
24874 	 8325404 	 31 	 9
26540 	 8325677 	 243 	 122
27938 	 8327671 	 25 	 15
36482 	 8327887 	 23 	 22
38254 	 8328123 	 9 	 4
1134 	 8328215 	 167 	 149
1522 	 8329584 	 74 	 57
4729 	 8330260 	 5 	 5
5906 	 8330321 	 13 	 8
6916 	 8330454 	 19 	 17
7809 	 8330656 	 64 	 44
8171 	 8331236 	 7 	 6
8765 	 8331317 	 29 	 13
10200 	 8331581 	 7 	 7
10546 	 8331665 	 114 	 86
11211 	 8332699 	 41 	 24
13637 	 8333085 	 57 	 38
15005 	 8333609 	 67 	 43
17486 	 8334185 	 9 	 9
17932 	 8334291 	 2 	 2
19287 	 8334320 	 34 	 33
19768 	 8334665 	 4 	 2
23196 	 8334710 	 2 	 2
23214 	 8334739 	 4 	 3
25125 	 8334786 	 59 	 43
25538 	 8335331 	 8 	 8
26504 	 8335421 	 16 	 12
27418 	 8335582 	 1501 	 183
27693 	 8347442 	 247 	 132
28191 	 8349564 	 27 	 22
29532 	 8349835 	 639 	 592
31000 	 8355581 	 2 	 2
32351 	 8355610 	 24 	 13
32803 	 8355838 	 44 	 40
35751 	 8356265 	 2 	 2
36024 	 8356294 	 640 	 593
38753 	 8362049 	 84 	 79
39791 	 8362832 	 46 	 22
39938 	 8363240 	 2 	 2
40384 	 8363269 	 4 	 2
40483 	 8363314 	 471 	 198
40707 	 8367200 	 696 	 132
41847 	 8372800 	 4 	 4
772 	 8372851 	 6 	 6
1425 	 8372927 	 11 	 7
1915 	 8373042 	 87 	 39
2757 	 8373776 	 175 	 125
3616 	 8375287 	 7 	 6
3618 	 8375367 	 21 	 12
3943 	 8375571 	 13 	 12
4281 	 8375710 	 9 	 8
4849 	 8375812 	 4 	 3
6234 	 8375862 	 4 	 3
6323 	 8375913 	 7 	 6
8462 	 8375995 	 1 	 1
9114 	 8376014 	 2 	 2
9139 	 8376044 	 6 	 5
10248 	 8376116 	 6 	 5
10325 	 8376188 	 1 	 1
11189 	 8376208 	 2 	 1
11334 	 8376237 	 7 	 6
11762 	 8376313 	 1 	 1
11969 	 8376332 	 3 	 3
14991 	 8376373 	 1 	 1
15692 	 8376393 	 57 	 30
15949 	 8376904 	 11 	 8
16111 	 8377025 	 8 	 8
16459 	 8377117 	 14 	 9
16922 	 8377257 	 21 	 18
16983 	 8377465 	 4 	 4
17541 	 8377521 	 2 	 2
18385 	 8377552 	 160 	 100
18508 	 8378967 	 1 	 1
18761 	 8378987 	 12 	 10
20673 	 8379121 	 26 	 20
20713 	 8379377 	 4 	 4
21194 	 8379431 	 12 	 7
21683 	 8379556 	 18 	 17
22095 	 8379731 	 10 	 9
22167 	 8379841 	 9 	 8
22401 	 8379943 	 7 	 7
24185 	 8380030 	 5 	 5
26832 	 8380090 	 1 	 1
27734 	 8380110 	 2 	 2
27746 	 8380141 	 1 	 1
28611 	 8380160 	 4 	 4
32501 	 8380209 	 2 	 2
34332 	 8380240 	 3 	 3
35256 	 8380284 	 5 	 4
36986 	 8380347 	 17 	 11
38127 	 8380516 	 144 	 61
38306 	 8381714 	 2 	 2
38908 	 8381746 	 33 	 22
39266 	 8382060 	 2 	 2
39652 	 8382092 	 5 	 5
40831 	 8382153 	 5 	 5
41240 	 8382214 	 4 	 4
4399 	 8382266 	 15 	 9
4629 	 8382410 	 79 	 43
7898 	 8383119 	 20 	 9
9908 	 8383308 	 13 	 12
10738 	 8383448 	 2 	 2
16068 	 8383479 	 4 	 3
16494 	 8383527 	 61 	 43
18570 	 8384101 	 2 	 2
27766 	 8384131 	 4 	 4
28401 	 8384181 	 33 	 15
29971 	 8384484 	 2 	 2
27213 	 8384514 	 7 	 7
33223 	 8384599 	 2 	 2
37135 	 8384628 	 4 	 3
38259 	 8384675 	 58 	 24
39041 	 8385155 	 3 	 3
30328 	 8385195 	 9 	 9
9733 	 8385302 	 61 	 31
23140 	 8385826 	 2 	 2
6480 	 8385853 	 18 	 11
9715 	 8386015 	 3 	 3
22049 	 8386051 	 20 	 12
28344 	 8386238 	 18 	 7
42586 	 8386394 	 5 	 2
9100 	 8386446 	 61 	 50
41006 	 8387021 	 3 	 3
4721 	 8387059 	 25 	 10
5858 	 8387281 	 3 	 3
10320 	 8387321 	 3 	 3
10761 	 8387360 	 1 	 1
32671 	 8387379 	 1 	 1
32969 	 8387398 	 2 	 1
997 	 8387424 	 3 	 3
10974 	 8387465 	 79 	 63
12807 	 8388196 	 15 	 11
25640 	 8388345 	 3 	 3
28919 	 8388385 	 52 	 41
30002 	 8388874 	 1 	 1
33400 	 8388892 	 51 	 42
34212 	 8389363 	 1 	 1
406 	 8389382 	 9 	 7
6769 	 8389470 	 7 	 7
6771 	 8389555 	 1 	 1
10368 	 8389573 	 9 	 4
11484 	 8389657 	 6 	 6
13380 	 8389724 	 4 	 4
13449 	 8389773 	 1 	 1
13525 	 8389793 	 1 	 1
13536 	 8389813 	 26 	 5
14214 	 8390016 	 10 	 7
14758 	 8390115 	 9 	 7
16420 	 8390210 	 3 	 3
19237 	 8390251 	 8 	 8
19263 	 8390343 	 2 	 2
24015 	 8390372 	 2 	 2
28077 	 8390402 	 1 	 1
28845 	 8390422 	 50 	 35
29116 	 8390864 	 6 	 5
31361 	 8390928 	 18 	 15
32469 	 8391108 	 14 	 8
33972 	 8391234 	 128 	 10
34506 	 8392167 	 4 	 4
36116 	 8392216 	 4 	 4
39581 	 8392263 	 10 	 2
39858 	 8392351 	 5 	 3
40959 	 8392408 	 7 	 6
836 	 8392482 	 1 	 1
21344 	 8392498 	 1 	 1
21920 	 8392517 	 45 	 43
24024 	 8392937 	 13 	 10
29589 	 8393066 	 24 	 20
31332 	 8393294 	 1 	 1
33511 	 8393312 	 1 	 1
34005 	 8393330 	 1 	 1
38726 	 8393349 	 1 	 1
39230 	 8393368 	 1 	 1
11026 	 8393387 	 14 	 13
15839 	 8393535 	 2 	 1
16924 	 8393561 	 3 	 2
20950 	 8393595 	 8 	 5
35228 	 8393680 	 41 	 28
39522 	 8394067 	 17 	 14
227 	 8394237 	 1 	 1
389 	 8394255 	 1 	 1
468 	 8394273 	 41 	 35
570 	 8394654 	 1 	 1
712 	 8394672 	 1 	 1
1025 	 8394690 	 1 	 1
1465 	 8394709 	 1 	 1
1545 	 8394728 	 1 	 1
1850 	 8394747 	 1 	 1
2160 	 8394766 	 6 	 5
2285 	 8394831 	 2 	 2
2486 	 8394861 	 1 	 1
2632 	 8394880 	 2 	 1
2824 	 8394905 	 21 	 16
2950 	 8395117 	 2 	 1
3343 	 8395143 	 1 	 1
3435 	 8395162 	 54 	 49
3471 	 8395674 	 1 	 1
3517 	 8395693 	 1 	 1
3536 	 8395712 	 5 	 5
4056 	 8395775 	 1 	 1
4243 	 8395794 	 1 	 1
4287 	 8395813 	 2 	 2
4620 	 8395842 	 2 	 1
4670 	 8395868 	 2 	 1
4834 	 8395894 	 4 	 2
5077 	 8395941 	 1 	 1
5200 	 8395960 	 1 	 1
5219 	 8395979 	 1 	 1
5315 	 8395998 	 1 	 1
5573 	 8396017 	 20 	 15
5956 	 8396218 	 2 	 1
6166 	 8396244 	 6 	 5
6216 	 8396314 	 2 	 1
6360 	 8396340 	 2 	 1
6410 	 8396367 	 25 	 23
6446 	 8396611 	 1 	 1
6577 	 8396630 	 1 	 1
6631 	 8396649 	 1 	 1
6645 	 8396668 	 1 	 1
6700 	 8396687 	 1 	 1
6703 	 8396706 	 1 	 1
6788 	 8396725 	 53 	 31
7016 	 8397211 	 82 	 74
7405 	 8397913 	 68 	 61
7514 	 8398544 	 2 	 2
7726 	 8398574 	 3 	 2
8585 	 8398611 	 32 	 24
8680 	 8398925 	 1 	 1
8862 	 8398944 	 66 	 63
8946 	 8399547 	 2 	 2
9360 	 8399577 	 1 	 1
9567 	 8399596 	 5 	 5
9996 	 8399656 	 2 	 2
10019 	 8399685 	 2 	 1
10083 	 8399712 	 11 	 10
10098 	 8399815 	 1 	 1
10342 	 8399835 	 17 	 17
10344 	 8399999 	 2 	 2
10397 	 8400030 	 1 	 1
10413 	 8400050 	 1 	 1
10534 	 8400069 	 1 	 1
10597 	 8400088 	 1 	 1
10638 	 8400108 	 1 	 1
10705 	 8400128 	 11 	 5
10865 	 8400236 	 1 	 1
11305 	 8400256 	 1 	 1
11405 	 8400276 	 15 	 11
11734 	 8400434 	 2 	 1
11917 	 8400461 	 1 	 1
11936 	 8400481 	 2 	 1
12359 	 8400508 	 1 	 1
12462 	 8400528 	 2 	 2
12489 	 8400560 	 107 	 88
12543 	 8401488 	 1 	 1
12618 	 8401508 	 5 	 5
13363 	 8401573 	 1 	 1
13375 	 8401593 	 4 	 3
13430 	 8401642 	 1 	 1
13746 	 8401661 	 16 	 15
13780 	 8401813 	 35 	 24
14081 	 8402144 	 24 	 22
14207 	 8402388 	 15 	 14
14317 	 8402546 	 10 	 5
14587 	 8402646 	 2 	 1
15073 	 8402673 	 1 	 1
15166 	 8402693 	 1 	 1
15384 	 8402713 	 1 	 1
15685 	 8402733 	 13 	 9
15718 	 8402857 	 1 	 1
15829 	 8402877 	 1 	 1
15948 	 8402897 	 1 	 1
16197 	 8402917 	 1 	 1
16329 	 8402937 	 1 	 1
16346 	 8402957 	 1 	 1
16409 	 8402977 	 18 	 17
16446 	 8403143 	 2 	 1
16477 	 8403170 	 1 	 1
16688 	 8403190 	 4 	 3
16723 	 8403237 	 15 	 15
16772 	 8403380 	 1 	 1
16814 	 8403400 	 1 	 1
16941 	 8403420 	 1 	 1
17019 	 8403440 	 1 	 1
17763 	 8403460 	 1 	 1
18024 	 8403480 	 3 	 2
18074 	 8403519 	 2 	 2
18293 	 8403551 	 3 	 3
18320 	 8403592 	 29 	 23
18417 	 8403871 	 8 	 7
18456 	 8403965 	 7 	 2
18533 	 8404034 	 3 	 3
18832 	 8404077 	 42 	 25
19045 	 8404444 	 1 	 1
19072 	 8404464 	 1 	 1
19115 	 8404484 	 38 	 27
19314 	 8404843 	 2 	 1
19429 	 8404870 	 1 	 1
19497 	 8404890 	 1 	 1
19505 	 8404910 	 1 	 1
19511 	 8404930 	 1 	 1
19869 	 8404950 	 4 	 4
19987 	 8405001 	 3 	 2
20117 	 8405038 	 2 	 1
20252 	 8405065 	 1 	 1
20327 	 8405085 	 1 	 1
20478 	 8405105 	 1 	 1
20549 	 8405124 	 2 	 1
21131 	 8405151 	 1 	 1
21138 	 8405171 	 1 	 1
21259 	 8405191 	 2 	 2
21387 	 8405223 	 12 	 12
21903 	 8405354 	 1 	 1
22053 	 8405374 	 14 	 8
22289 	 8405512 	 6 	 6
22537 	 8405582 	 1 	 1
22899 	 8405602 	 51 	 35
23193 	 8406078 	 1 	 1
23704 	 8406098 	 2 	 1
23832 	 8406125 	 10 	 8
23958 	 8406232 	 1 	 1
24013 	 8406252 	 1 	 1
24019 	 8406272 	 8 	 2
24020 	 8406349 	 1 	 1
24358 	 8406369 	 1 	 1
24631 	 8406389 	 19 	 12
24750 	 8406572 	 5 	 4
24783 	 8406628 	 2 	 1
24821 	 8406655 	 1 	 1
24892 	 8406675 	 1 	 1
24901 	 8406695 	 1 	 1
25000 	 8406715 	 2 	 2
25218 	 8406747 	 1 	 1
25776 	 8406767 	 4 	 4
